"datetimeAK","Site","inst_rainfall_mm","year","Day_window","Week_window","Month_window"
2021-06-24 09:00:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 09:00:00,"VAUL",0,"2021",0,54,66.4
2021-06-24 09:00:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 09:15:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 09:15:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 09:15:00,"VAUL",0,"2021",0,53.8,66.4
2021-06-24 09:15:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 09:30:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 09:30:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 09:30:00,"VAUL",0,"2021",0,53.6,66.4
2021-06-24 09:30:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 09:45:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 09:45:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 09:45:00,"VAUL",0,"2021",0,53.4,66.4
2021-06-24 09:45:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 10:00:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 10:00:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 10:00:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 10:00:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 10:15:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 10:15:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 10:15:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 10:15:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 10:30:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 10:30:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 10:30:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 10:30:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 10:45:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 10:45:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 10:45:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 10:45:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 11:00:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 11:00:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 11:00:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 11:00:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 11:15:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 11:15:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 11:15:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 11:15:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 11:30:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 11:30:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 11:30:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 11:30:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 11:45:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 11:45:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 11:45:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 11:45:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 12:00:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 12:00:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 12:00:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 12:00:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 12:15:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 12:15:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 12:15:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 12:15:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 12:30:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 12:30:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 12:30:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 12:30:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 12:45:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 12:45:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 12:45:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 12:45:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 13:00:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 13:00:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 13:00:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 13:00:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 13:15:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 13:15:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 13:15:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 13:15:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 13:30:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 13:30:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 13:30:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 13:30:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 13:45:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 13:45:00,"POKE",0,"2021",0,18.034,41.783
2021-06-24 13:45:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 13:45:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 14:00:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 14:00:00,"POKE",0.889,"2021",0.889,18.923,42.672
2021-06-24 14:00:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 14:00:00,"STRT",0,"2021",0,4.2,19.4
2021-06-24 14:15:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 14:15:00,"POKE",0,"2021",0.889,18.923,42.672
2021-06-24 14:15:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 14:15:00,"STRT",0,"2021",0,4.2,19
2021-06-24 14:30:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 14:30:00,"POKE",0,"2021",0.889,18.923,42.672
2021-06-24 14:30:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 14:30:00,"STRT",0,"2021",0,4.2,18.6
2021-06-24 14:45:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 14:45:00,"POKE",0,"2021",0.889,18.923,42.672
2021-06-24 14:45:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 14:45:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 15:00:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 15:00:00,"POKE",0.635,"2021",1.524,19.558,43.307
2021-06-24 15:00:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 15:00:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 15:15:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 15:15:00,"POKE",0,"2021",1.524,19.558,43.307
2021-06-24 15:15:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 15:15:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 15:30:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 15:30:00,"POKE",0,"2021",1.524,19.558,43.307
2021-06-24 15:30:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 15:30:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 15:45:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 15:45:00,"POKE",0,"2021",1.524,19.558,43.307
2021-06-24 15:45:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 15:45:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 16:00:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 16:00:00,"POKE",1.397,"2021",2.921,20.955,44.704
2021-06-24 16:00:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 16:00:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 16:15:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 16:15:00,"POKE",0,"2021",2.921,20.955,44.704
2021-06-24 16:15:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 16:15:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 16:30:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 16:30:00,"POKE",0,"2021",2.921,20.955,44.704
2021-06-24 16:30:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 16:30:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 16:45:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 16:45:00,"POKE",0,"2021",2.921,20.955,44.704
2021-06-24 16:45:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 16:45:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 17:00:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 17:00:00,"POKE",0.254,"2021",3.175,21.209,44.958
2021-06-24 17:00:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 17:00:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 17:15:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 17:15:00,"POKE",0,"2021",3.175,21.209,44.958
2021-06-24 17:15:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 17:15:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 17:30:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 17:30:00,"POKE",0,"2021",3.175,21.209,44.958
2021-06-24 17:30:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 17:30:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 17:45:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 17:45:00,"POKE",0,"2021",3.175,21.209,44.958
2021-06-24 17:45:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 17:45:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 18:00:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 18:00:00,"POKE",0,"2021",3.175,21.209,44.958
2021-06-24 18:00:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 18:00:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 18:15:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 18:15:00,"POKE",0,"2021",3.175,21.209,44.958
2021-06-24 18:15:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 18:15:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 18:30:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 18:30:00,"POKE",0,"2021",3.175,21.209,44.958
2021-06-24 18:30:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 18:30:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 18:45:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 18:45:00,"POKE",0,"2021",3.175,21.209,44.958
2021-06-24 18:45:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 18:45:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 19:00:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 19:00:00,"POKE",0.127,"2021",3.302,21.336,45.085
2021-06-24 19:00:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 19:00:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 19:15:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 19:15:00,"POKE",0,"2021",3.302,21.336,45.085
2021-06-24 19:15:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 19:15:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 19:30:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 19:30:00,"POKE",0,"2021",3.302,21.336,45.085
2021-06-24 19:30:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 19:30:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 19:45:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 19:45:00,"POKE",0,"2021",3.302,21.336,45.085
2021-06-24 19:45:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 19:45:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 20:00:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 20:00:00,"POKE",0,"2021",3.302,21.336,45.085
2021-06-24 20:00:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 20:00:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 20:15:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 20:15:00,"POKE",0,"2021",3.302,21.336,45.085
2021-06-24 20:15:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 20:15:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 20:30:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 20:30:00,"POKE",0,"2021",3.302,21.336,45.085
2021-06-24 20:30:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 20:30:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 20:45:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 20:45:00,"POKE",0,"2021",3.302,21.336,45.085
2021-06-24 20:45:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 20:45:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 21:00:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 21:00:00,"POKE",0.127,"2021",3.429,21.463,45.212
2021-06-24 21:00:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 21:00:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 21:15:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 21:15:00,"POKE",0,"2021",3.429,21.463,45.212
2021-06-24 21:15:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 21:15:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 21:30:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 21:30:00,"POKE",0,"2021",3.429,21.463,45.212
2021-06-24 21:30:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 21:30:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 21:45:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 21:45:00,"POKE",0,"2021",3.429,21.463,45.212
2021-06-24 21:45:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 21:45:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 22:00:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 22:00:00,"POKE",0.381,"2021",3.81,21.844,45.593
2021-06-24 22:00:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 22:00:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 22:15:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 22:15:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-24 22:15:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 22:15:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 22:30:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 22:30:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-24 22:30:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 22:30:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 22:45:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 22:45:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-24 22:45:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 22:45:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 23:00:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 23:00:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-24 23:00:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 23:00:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 23:15:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 23:15:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-24 23:15:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 23:15:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 23:30:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 23:30:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-24 23:30:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 23:30:00,"STRT",0,"2021",0,4.2,18.4
2021-06-24 23:45:00,"Eielson",0,"2021",0.0253999999999946,33.9852,150.8252
2021-06-24 23:45:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-24 23:45:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-24 23:45:00,"STRT",0,"2021",0,4.2,18.4
2021-06-25,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25,"VAUL",0,"2021",0,53.2,66.4
2021-06-25,"STRT",0,"2021",0,4.2,18.4
2021-06-25 00:15:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 00:15:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 00:15:00,"VAUL",0,"2021",0,53.2,66.4
2021-06-25 00:15:00,"STRT",0,"2021",0,4.2,18.4
2021-06-25 00:30:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 00:30:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 00:30:00,"VAUL",0.2,"2021",0.2,53.4,66.6
2021-06-25 00:30:00,"STRT",0,"2021",0,4.2,18.4
2021-06-25 00:45:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 00:45:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 00:45:00,"VAUL",0.2,"2021",0.4,53.6,66.8
2021-06-25 00:45:00,"STRT",0,"2021",0,4.2,18.4
2021-06-25 01:00:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 01:00:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 01:00:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 01:00:00,"STRT",0,"2021",0,4.2,18.4
2021-06-25 01:15:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 01:15:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 01:15:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 01:15:00,"STRT",0,"2021",0,4.2,18.4
2021-06-25 01:30:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 01:30:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 01:30:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 01:30:00,"STRT",1.8,"2021",1.8,6,20.2
2021-06-25 01:45:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 01:45:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 01:45:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 01:45:00,"STRT",0.4,"2021",2.2,6.4,20.6
2021-06-25 02:00:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 02:00:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 02:00:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 02:00:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 02:15:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 02:15:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 02:15:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 02:15:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 02:30:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 02:30:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 02:30:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 02:30:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 02:45:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 02:45:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 02:45:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 02:45:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 03:00:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 03:00:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 03:00:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 03:00:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 03:15:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 03:15:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 03:15:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 03:15:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 03:30:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 03:30:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 03:30:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 03:30:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 03:45:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 03:45:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 03:45:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 03:45:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 04:00:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 04:00:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 04:00:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 04:00:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 04:15:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 04:15:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 04:15:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 04:15:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 04:30:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 04:30:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 04:30:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 04:30:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 04:45:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 04:45:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 04:45:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 04:45:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 05:00:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 05:00:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 05:00:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 05:00:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 05:15:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 05:15:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 05:15:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 05:15:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 05:30:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 05:30:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 05:30:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 05:30:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 05:45:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 05:45:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 05:45:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 05:45:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 06:00:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 06:00:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 06:00:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 06:00:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 06:15:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 06:15:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 06:15:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 06:15:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 06:30:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 06:30:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 06:30:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 06:30:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 06:45:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 06:45:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 06:45:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 06:45:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 07:00:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 07:00:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 07:00:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 07:00:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 07:15:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 07:15:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 07:15:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 07:15:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 07:30:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 07:30:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 07:30:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 07:30:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 07:45:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 07:45:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 07:45:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 07:45:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 08:00:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 08:00:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 08:00:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 08:00:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 08:15:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 08:15:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 08:15:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 08:15:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 08:30:00,"Eielson",0,"2021",0,33.909,100.9142
2021-06-25 08:30:00,"POKE",0,"2021",3.81,21.844,45.593
2021-06-25 08:30:00,"VAUL",0,"2021",0.4,53.6,66.8
2021-06-25 08:30:00,"STRT",0,"2021",2.2,6.4,20.6
2021-06-25 08:45:00,"Eielson",0,"2021",0,33.909,100.9142
